t,channel,post_id,type,value,modifier,tags,lat,lon,text,source
2026-07-02T06:03:42+00:00,kpszsu,67091,область,Харківська,схід,КАБ,49.9935,36.2304,Пуски КАБ на Харківщину зі сходу.,https://t.me/kpszsu/67091
2026-07-02T06:11:37+00:00,kpszsu,67092,область,Дніпропетровська,,БпЛА,48.4647,35.0462,"🛵 Реактивний БпЛА в Нікопольському районі Дніпропетровщини, курс - північно-східний; 🛵 Харківщина: БпЛА в напрямку Балаклії з південного сходу; 🛵 Реактивний БпЛА на заході Чернігівщини, курс - південний/південно-західний.",https://t.me/kpszsu/67092
2026-07-02T06:11:37+00:00,kpszsu,67092,область,Харківська,північно-схід,БпЛА,49.9935,36.2304,"🛵 Реактивний БпЛА в Нікопольському районі Дніпропетровщини, курс - північно-східний; 🛵 Харківщина: БпЛА в напрямку Балаклії з південного сходу; 🛵 Реактивний БпЛА на заході Чернігівщини, курс - південний/південно-західний.",https://t.me/kpszsu/67092
2026-07-02T06:11:37+00:00,kpszsu,67092,область,Чернігівська,захід,БпЛА,51.4982,31.2893,"🛵 Реактивний БпЛА в Нікопольському районі Дніпропетровщини, курс - північно-східний; 🛵 Харківщина: БпЛА в напрямку Балаклії з південного сходу; 🛵 Реактивний БпЛА на заході Чернігівщини, курс - південний/південно-західний.",https://t.me/kpszsu/67092
2026-07-02T06:17:05+00:00,kpszsu,67093,область,Київська,,БпЛА,50.4501,30.5234,🛵 Реактивний БпЛА повз Славутич ➡️ курсом на Київське водосховище.,https://t.me/kpszsu/67093
2026-07-02T06:20:26+00:00,kpszsu,67094,область,Чернігівська,,БпЛА,51.4982,31.2893,🛵 Чернігівщина: реактивний БпЛА ➡️ курсом на Прилуки.,https://t.me/kpszsu/67094
2026-07-02T06:20:52+00:00,kpszsu,67095,область,Київська,,БпЛА|збиття|ракета,50.4501,30.5234,"⚡️ ЗБИТО/ПОДАВЛЕНО 524 ЦІЛІ: 48 РАКЕТ ТА 476 ВОРОЖИХ БПЛА ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ У ніч на 02 липня (з 18:00 01 липня), противник завдав масованого комбінованого удару по Україні із застосуванням ударних БпЛА, ракет повітряного, наземного та морського базування різних типів. ❗️ Основний напрямок удару – Київ. Особливість масованої атаки - одночасне застосування засобів повітряного нападу різних типів із різних напрямків, застосування великої кількості балістики та реактивних БпЛА. Усього радіотехнічними військами Повітряних Сил зафіксовано 570 засобів повітряного нападу – 74 ракети і 496 БпЛА різних типів: - 4 протикорабельні ракети 3М22 ""Циркон"" (район пуску – Курська обл., - рф); - 24 балістичні ракети Іскандер-М/С-400 (райони пуску – Брянська, Курська обл., - рф); - 34 крилаті ракети Х-101 (район пуску – Вологодська обл., - рф); - 8 крилатих ракет Калібр (район пуску – Новоросійськ, - рф); - 4 керовані авіаційні ракети Х-59/69 (район пуску – Воронезька обл., - рф); - 496 ударних БпЛА типу Shahed, Гербера, Італмас, баражуючих боєприпасів ""Бандероль"", дронів-імітаторів типу ""Пародія"" (із напрямків: Брянськ, Курськ, Орел, Міллерово, Приморсько-Ахтарськ – рф., ТОТ Донецьк, Гвардійське ТОТ АР Крим). Повітряний напад відбивали авіація, зенітні ракетні війська, підрозділи РЕБ та безпілотних систем, мобільні вогневі групи Сил оборони України. 💥 За попередніми даними, станом на 09:00, протиповітряною обороною збито/подавлено 524 цілі – 48 ракет та 476 безпілотників різних типів: - 4 балістичні ракети Іскандер-М/С-400; - 32 крилаті ракети Х-101; - 8 крилатих ракет Калібр; - 4 керовані авіаційні ракети Х-59/69; - 476 ворожих БпЛА різних типів. За попередньою інформацією, станом на 09.00 зафіксовано влучання 25 балістичних ракет та 12 ударних БпЛА на 33 локаціях, а також падіння збитих (уламки) БпЛА на 18 локаціях. Інформація щодо кількох ракет уточнюється. Атака триває! В повітряному просторі України декілька ударних БпЛА. Не ігноруйте тривогу. Висловлюємо співчуття всім постраждалим, родинам, хто втратив своїх рідних та близьких у цій страшній терористичній атаці. Помстимося! ✊ Тримаймо небо! 🇺🇦 Разом – до перемоги!",https://t.me/kpszsu/67095
2026-07-02T06:20:52+00:00,kpszsu,67095,область,Донецька,,БпЛА|збиття|ракета,48.0159,37.8029,"⚡️ ЗБИТО/ПОДАВЛЕНО 524 ЦІЛІ: 48 РАКЕТ ТА 476 ВОРОЖИХ БПЛА ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ У ніч на 02 липня (з 18:00 01 липня), противник завдав масованого комбінованого удару по Україні із застосуванням ударних БпЛА, ракет повітряного, наземного та морського базування різних типів. ❗️ Основний напрямок удару – Київ. Особливість масованої атаки - одночасне застосування засобів повітряного нападу різних типів із різних напрямків, застосування великої кількості балістики та реактивних БпЛА. Усього радіотехнічними військами Повітряних Сил зафіксовано 570 засобів повітряного нападу – 74 ракети і 496 БпЛА різних типів: - 4 протикорабельні ракети 3М22 ""Циркон"" (район пуску – Курська обл., - рф); - 24 балістичні ракети Іскандер-М/С-400 (райони пуску – Брянська, Курська обл., - рф); - 34 крилаті ракети Х-101 (район пуску – Вологодська обл., - рф); - 8 крилатих ракет Калібр (район пуску – Новоросійськ, - рф); - 4 керовані авіаційні ракети Х-59/69 (район пуску – Воронезька обл., - рф); - 496 ударних БпЛА типу Shahed, Гербера, Італмас, баражуючих боєприпасів ""Бандероль"", дронів-імітаторів типу ""Пародія"" (із напрямків: Брянськ, Курськ, Орел, Міллерово, Приморсько-Ахтарськ – рф., ТОТ Донецьк, Гвардійське ТОТ АР Крим). Повітряний напад відбивали авіація, зенітні ракетні війська, підрозділи РЕБ та безпілотних систем, мобільні вогневі групи Сил оборони України. 💥 За попередніми даними, станом на 09:00, протиповітряною обороною збито/подавлено 524 цілі – 48 ракет та 476 безпілотників різних типів: - 4 балістичні ракети Іскандер-М/С-400; - 32 крилаті ракети Х-101; - 8 крилатих ракет Калібр; - 4 керовані авіаційні ракети Х-59/69; - 476 ворожих БпЛА різних типів. За попередньою інформацією, станом на 09.00 зафіксовано влучання 25 балістичних ракет та 12 ударних БпЛА на 33 локаціях, а також падіння збитих (уламки) БпЛА на 18 локаціях. Інформація щодо кількох ракет уточнюється. Атака триває! В повітряному просторі України декілька ударних БпЛА. Не ігноруйте тривогу. Висловлюємо співчуття всім постраждалим, родинам, хто втратив своїх рідних та близьких у цій страшній терористичній атаці. Помстимося! ✊ Тримаймо небо! 🇺🇦 Разом – до перемоги!",https://t.me/kpszsu/67095
2026-07-02T06:40:16+00:00,kpszsu,67096,область,Чернігівська,,БпЛА,51.4982,31.2893,🛵 Чернігівщина: група БпЛА вздовж кордону з Білоруссю ➡️ в напрямку Славутича.,https://t.me/kpszsu/67096
2026-07-02T06:53:13+00:00,kpszsu,67097,область,Полтавська,,БпЛА,49.5883,34.5514,🛵 Полтавщина: реактивний БпЛА ➡️ в районі Миргорода. 🛵 Вінниччина: БпЛА ➡️ в напрямку Джурина. 🛵 Чернігівщина: група реактивних БпЛА ➡️ повз Славутич.,https://t.me/kpszsu/67097
2026-07-02T06:53:13+00:00,kpszsu,67097,область,Вінницька,,БпЛА,49.2331,28.4682,🛵 Полтавщина: реактивний БпЛА ➡️ в районі Миргорода. 🛵 Вінниччина: БпЛА ➡️ в напрямку Джурина. 🛵 Чернігівщина: група реактивних БпЛА ➡️ повз Славутич.,https://t.me/kpszsu/67097
2026-07-02T06:53:13+00:00,kpszsu,67097,область,Чернігівська,,БпЛА,51.4982,31.2893,🛵 Полтавщина: реактивний БпЛА ➡️ в районі Миргорода. 🛵 Вінниччина: БпЛА ➡️ в напрямку Джурина. 🛵 Чернігівщина: група реактивних БпЛА ➡️ повз Славутич.,https://t.me/kpszsu/67097
2026-07-02T07:04:50+00:00,kpszsu,67098,область,Запорізька,,КАБ,47.8388,35.1396,"Пуски КАБ на Запоріжжя, Сумщину, Донеччину.",https://t.me/kpszsu/67098
2026-07-02T07:04:50+00:00,kpszsu,67098,область,Сумська,,КАБ,50.9077,34.7981,"Пуски КАБ на Запоріжжя, Сумщину, Донеччину.",https://t.me/kpszsu/67098
2026-07-02T07:04:50+00:00,kpszsu,67098,область,Донецька,,КАБ,48.0159,37.8029,"Пуски КАБ на Запоріжжя, Сумщину, Донеччину.",https://t.me/kpszsu/67098
2026-07-02T07:16:04+00:00,kpszsu,67099,область,Миколаївська,,БпЛА,46.975,31.9946,🛵 Миколаївщина: група БпЛА ➡️ в напрямку Снігурівки.,https://t.me/kpszsu/67099
2026-07-02T07:30:48+00:00,kpszsu,67100,область,Чернігівська,,БпЛА,51.4982,31.2893,🛵 Нові групи реактивних БпЛА з Брянщини (рф) ➡️ на Чернігівщину.,https://t.me/kpszsu/67100
2026-07-02T07:41:41+00:00,kpszsu,67102,область,Дніпропетровська,,,48.4647,35.0462,🚀 Швидкісна ціль на Дніпро,https://t.me/kpszsu/67102
2026-07-02T07:45:21+00:00,kpszsu,67103,область,Запорізька,захід,БпЛА,47.8388,35.1396,🛵 БпЛА на Запоріжжя ➡️ із західного напрямку. 🛵 БпЛА на південно-західному напрямку Чернігівщини ➡️ курс на Київщину.,https://t.me/kpszsu/67103
2026-07-02T07:45:21+00:00,kpszsu,67103,область,Чернігівська,південно-захід,БпЛА,51.4982,31.2893,🛵 БпЛА на Запоріжжя ➡️ із західного напрямку. 🛵 БпЛА на південно-західному напрямку Чернігівщини ➡️ курс на Київщину.,https://t.me/kpszsu/67103
2026-07-02T07:45:21+00:00,kpszsu,67103,область,Київська,,БпЛА,50.4501,30.5234,🛵 БпЛА на Запоріжжя ➡️ із західного напрямку. 🛵 БпЛА на південно-західному напрямку Чернігівщини ➡️ курс на Київщину.,https://t.me/kpszsu/67103
2026-07-02T07:49:54+00:00,kpszsu,67104,область,Дніпропетровська,південно-схід,БпЛА|КАБ,48.4647,35.0462,КАБи на південно-східний напрямок Дніпропетровщини.,https://t.me/kpszsu/67104
2026-07-02T08:06:38+00:00,kpszsu,67106,область,Київська,північ,БпЛА,50.4501,30.5234,🛵 Ворожі БпЛА на Київщині: - з півночі на н.п. Красятичі; - на сході від Київського водосховища в напрямку столиці.,https://t.me/kpszsu/67106
2026-07-02T08:06:38+00:00,kpszsu,67106,область,Київська,схід,БпЛА,50.4501,30.5234,🛵 Ворожі БпЛА на Київщині: - з півночі на н.п. Красятичі; - на сході від Київського водосховища в напрямку столиці.,https://t.me/kpszsu/67106
2026-07-02T08:13:12+00:00,kpszsu,67107,область,Запорізька,,БпЛА|КАБ,47.8388,35.1396,КАБи на Запоріжжя.,https://t.me/kpszsu/67107
2026-07-02T08:17:29+00:00,kpszsu,67109,область,Житомирська,північ,БпЛА,50.2547,28.6587,🛵 Реактивний БпЛА з півночі в напрямку Житомира.,https://t.me/kpszsu/67109
2026-07-02T08:26:33+00:00,kpszsu,67110,область,Сумська,північ,БпЛА,50.9077,34.7981,"🛵 БпЛА на півночі Сумщини, курс на Чернігівщину. 🛵 БпЛА на Дніпропетровщині, курс на н.п.Божедарівка. 🛵 БпЛА на півдні від Житомира, курс на південь.",https://t.me/kpszsu/67110
2026-07-02T08:26:33+00:00,kpszsu,67110,область,Чернігівська,,БпЛА,51.4982,31.2893,"🛵 БпЛА на півночі Сумщини, курс на Чернігівщину. 🛵 БпЛА на Дніпропетровщині, курс на н.п.Божедарівка. 🛵 БпЛА на півдні від Житомира, курс на південь.",https://t.me/kpszsu/67110
2026-07-02T08:26:33+00:00,kpszsu,67110,область,Дніпропетровська,,БпЛА,48.4647,35.0462,"🛵 БпЛА на півночі Сумщини, курс на Чернігівщину. 🛵 БпЛА на Дніпропетровщині, курс на н.п.Божедарівка. 🛵 БпЛА на півдні від Житомира, курс на південь.",https://t.me/kpszsu/67110
2026-07-02T08:26:33+00:00,kpszsu,67110,область,Житомирська,південь,БпЛА,50.2547,28.6587,"🛵 БпЛА на півночі Сумщини, курс на Чернігівщину. 🛵 БпЛА на Дніпропетровщині, курс на н.п.Божедарівка. 🛵 БпЛА на півдні від Житомира, курс на південь.",https://t.me/kpszsu/67110
2026-07-02T08:31:17+00:00,kpszsu,67111,область,Запорізька,південь,БпЛА,47.8388,35.1396,🛵 Ворожі БпЛА в напрямку Запоріжжя з півдня. 🛵 БпЛА в напрямку Харкова з півночі.,https://t.me/kpszsu/67111
2026-07-02T09:19:13+00:00,kpszsu,67113,область,Харківська,північ,БпЛА,49.9935,36.2304,🛵 БпЛА на Харків з півночі. 🛵 БпЛА на Запоріжжя.,https://t.me/kpszsu/67113
2026-07-02T09:19:13+00:00,kpszsu,67113,область,Запорізька,північ,БпЛА,47.8388,35.1396,🛵 БпЛА на Харків з півночі. 🛵 БпЛА на Запоріжжя.,https://t.me/kpszsu/67113
2026-07-02T10:08:39+00:00,kpszsu,67114,область,Харківська,південь,БпЛА,49.9935,36.2304,"🛵 БпЛА на півдні Харківщини, курс на захід. 🛸 На заході Сумщини робота розвідувального БпЛА противника.",https://t.me/kpszsu/67114
2026-07-02T10:08:39+00:00,kpszsu,67114,область,Сумська,захід,БпЛА,50.9077,34.7981,"🛵 БпЛА на півдні Харківщини, курс на захід. 🛸 На заході Сумщини робота розвідувального БпЛА противника.",https://t.me/kpszsu/67114
2026-07-02T10:22:27+00:00,kpszsu,67115,область,Сумська,південь,БпЛА,50.9077,34.7981,🛵 Ворожі БпЛА в напрямку Кривого Рогу з півдня. 🛵 БпЛА на Суми з півночі.,https://t.me/kpszsu/67115
2026-07-02T10:36:17+00:00,kpszsu,67116,область,Запорізька,південно-захід,БпЛА,47.8388,35.1396,🛵 БпЛА на Запоріжжя з південного заходу,https://t.me/kpszsu/67116
2026-07-02T12:12:14+00:00,kpszsu,67117,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/67117
2026-07-02T12:14:12+00:00,kpszsu,67118,область,Сумська,схід,КАБ,50.9077,34.7981,КАБи на схід Сумщини!,https://t.me/kpszsu/67118
2026-07-02T12:17:40+00:00,kpszsu,67120,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Суми!,https://t.me/kpszsu/67120
2026-07-02T12:20:03+00:00,kpszsu,67121,область,Дніпропетровська,південно-захід,БпЛА,48.4647,35.0462,🛵 БпЛА у напрямку Межової на Дніпропетровщині з південного заходу,https://t.me/kpszsu/67121
2026-07-02T12:26:43+00:00,kpszsu,67122,область,Сумська,північ,БпЛА,50.9077,34.7981,🛵 БпЛА на півночі Сумщини ➡️ південним напрямком,https://t.me/kpszsu/67122
2026-07-02T12:32:24+00:00,kpszsu,67123,область,Харківська,,БпЛА,49.9935,36.2304,🛵 БпЛА на межі між Харківською та Сумською областями ➡️ у південно-західному напрямку,https://t.me/kpszsu/67123
2026-07-02T12:32:24+00:00,kpszsu,67123,область,Сумська,південно-захід,БпЛА,50.9077,34.7981,🛵 БпЛА на межі між Харківською та Сумською областями ➡️ у південно-західному напрямку,https://t.me/kpszsu/67123
2026-07-02T12:42:36+00:00,kpszsu,67124,область,Сумська,північ,БпЛА,50.9077,34.7981,🛵 БпЛА на Ямпіль на Сумщині з півночі,https://t.me/kpszsu/67124
2026-07-02T12:45:30+00:00,kpszsu,67125,область,Запорізька,південь,БпЛА,47.8388,35.1396,🛵 БпЛА на Запоріжжя з півдня,https://t.me/kpszsu/67125
2026-07-02T12:49:20+00:00,kpszsu,67126,область,Харківська,північ,БпЛА,49.9935,36.2304,🛵 БпЛА на Харків з півночі,https://t.me/kpszsu/67126
2026-07-02T12:50:35+00:00,kpszsu,67127,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/67127
2026-07-02T12:53:17+00:00,kpszsu,67128,область,Харківська,північно-схід,БпЛА|КАБ,49.9935,36.2304,КАБи на північний схід Харківщини!,https://t.me/kpszsu/67128
2026-07-02T12:57:43+00:00,kpszsu,67129,область,Харківська,південно-захід,,49.9935,36.2304,Ціль повз Краснокутськ на Харківщині південно-західним напрямком,https://t.me/kpszsu/67129
2026-07-02T12:59:08+00:00,kpszsu,67130,область,Харківська,південно-захід,,49.9935,36.2304,Ціль повз Краснокутськ на Харківщині південно-західним напрямком,https://t.me/kpszsu/67130
2026-07-02T13:01:33+00:00,kpszsu,67131,область,Полтавська,південно-захід,,49.5883,34.5514,Ціль продовжує рух на Полтавщині повз Опішню у південно-західному напрямку,https://t.me/kpszsu/67131
2026-07-02T13:10:30+00:00,kpszsu,67132,область,Миколаївська,північно-захід,БпЛА,46.975,31.9946,🛵 БпЛА повз Чемерлієве на Миколаївщині північно-західним курсом,https://t.me/kpszsu/67132
2026-07-02T13:12:09+00:00,kpszsu,67133,область,Херсонська,південно-захід,БпЛА,46.6354,32.6169,🛵 БпЛА на Херсон із південно-західного напрямку,https://t.me/kpszsu/67133
2026-07-02T13:17:34+00:00,kpszsu,67134,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область!,https://t.me/kpszsu/67134
2026-07-02T13:22:46+00:00,kpszsu,67137,область,Херсонська,північно-схід,БпЛА,46.6354,32.6169,🛵 БпЛА у напрямку Херсона з північного сходу,https://t.me/kpszsu/67137
2026-07-02T13:37:12+00:00,kpszsu,67138,область,Донецька,,БпЛА|КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/67138
2026-07-02T13:38:48+00:00,kpszsu,67139,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/67139
2026-07-02T15:01:38+00:00,kpszsu,67140,область,Запорізька,,БпЛА,47.8388,35.1396,🛵 Реактивний БпЛА ➡️ у напрямку Запоріжжя.,https://t.me/kpszsu/67140
2026-07-02T15:02:47+00:00,kpszsu,67141,область,Харківська,,БпЛА,49.9935,36.2304,🛵 Харківщина: група БпЛА ➡️ курсом на Ізюм.,https://t.me/kpszsu/67141
2026-07-02T15:42:44+00:00,kpszsu,67142,область,Херсонська,захід,БпЛА,46.6354,32.6169,🛵 БпЛА на захід Херсонщини з півдня,https://t.me/kpszsu/67142
2026-07-02T15:43:38+00:00,kpszsu,67143,область,Сумська,північ,БпЛА,50.9077,34.7981,🛵 БпЛА на Суми з півночі,https://t.me/kpszsu/67143
2026-07-02T16:47:46+00:00,kpszsu,67144,область,Сумська,південь,БпЛА,50.9077,34.7981,🛵 БпЛА на Суми з півдня 🛵 Реактивний БпЛА на Запоріжжя з півдня,https://t.me/kpszsu/67144
2026-07-02T16:47:46+00:00,kpszsu,67144,область,Запорізька,південь,БпЛА,47.8388,35.1396,🛵 БпЛА на Суми з півдня 🛵 Реактивний БпЛА на Запоріжжя з півдня,https://t.me/kpszsu/67144
2026-07-02T16:50:27+00:00,kpszsu,67145,область,Миколаївська,південь,БпЛА,46.975,31.9946,🛵 Група БпЛА на Миколаївщину з півдня,https://t.me/kpszsu/67145
2026-07-02T17:45:50+00:00,kpszsu,67146,область,Сумська,,БпЛА,50.9077,34.7981,🛵 Сумщина: БпЛА курсом на Конотоп.,https://t.me/kpszsu/67146
2026-07-02T18:23:22+00:00,kpszsu,67147,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Сумщину та Донеччину!,https://t.me/kpszsu/67147
2026-07-02T18:23:22+00:00,kpszsu,67147,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Сумщину та Донеччину!,https://t.me/kpszsu/67147
2026-07-02T18:44:44+00:00,kpszsu,67148,область,Донецька,,БпЛА,48.0159,37.8029,🛵 Декілька груп БпЛА на межі Донеччини та Харківщини ➡️ у напрямку Барвінкового.,https://t.me/kpszsu/67148
2026-07-02T18:44:44+00:00,kpszsu,67148,область,Харківська,,БпЛА,49.9935,36.2304,🛵 Декілька груп БпЛА на межі Донеччини та Харківщини ➡️ у напрямку Барвінкового.,https://t.me/kpszsu/67148
2026-07-02T19:26:04+00:00,kpszsu,67151,область,Херсонська,,ракета,46.6354,32.6169,Ракета через Херсонщину! Курс на Кривий Ріг!,https://t.me/kpszsu/67151
2026-07-02T19:26:04+00:00,kpszsu,67151,область,Дніпропетровська,,ракета,48.4647,35.0462,Ракета через Херсонщину! Курс на Кривий Ріг!,https://t.me/kpszsu/67151
2026-07-02T19:32:08+00:00,kpszsu,67153,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжя!,https://t.me/kpszsu/67153
2026-07-02T20:33:36+00:00,kpszsu,67154,область,Миколаївська,,БпЛА,46.975,31.9946,🛵 Миколаївщина: БпЛА із моря ➡️ у напрямку Очакова.,https://t.me/kpszsu/67154
2026-07-02T21:22:09+00:00,kpszsu,67155,область,Сумська,,БпЛА,50.9077,34.7981,🛵 Сумщина: БпЛА повз Лебедин ➡️ курсом на Полтавщину.,https://t.me/kpszsu/67155
2026-07-02T21:22:09+00:00,kpszsu,67155,область,Полтавська,,БпЛА,49.5883,34.5514,🛵 Сумщина: БпЛА повз Лебедин ➡️ курсом на Полтавщину.,https://t.me/kpszsu/67155
2026-07-02T22:09:15+00:00,kpszsu,67156,область,Сумська,,БпЛА,50.9077,34.7981,🛵 Сумщина: БпЛА повз Лебедин ➡️ курсом на Полтавщину.,https://t.me/kpszsu/67156
2026-07-02T22:09:15+00:00,kpszsu,67156,область,Полтавська,,БпЛА,49.5883,34.5514,🛵 Сумщина: БпЛА повз Лебедин ➡️ курсом на Полтавщину.,https://t.me/kpszsu/67156
2026-07-02T23:16:49+00:00,kpszsu,67157,область,Дніпропетровська,схід,БпЛА,48.4647,35.0462,🛵 БпЛА на сході Дніпропетровщини ➡️ курсом на Шахтарське.,https://t.me/kpszsu/67157
2026-07-03T00:07:36+00:00,kpszsu,67158,область,Сумська,північ,БпЛА,50.9077,34.7981,🛵 БпЛА на Суми з півночі,https://t.me/kpszsu/67158
2026-07-03T00:09:24+00:00,kpszsu,67159,область,Донецька,захід,БпЛА,48.0159,37.8029,🛵 Група БпЛА на заході Донеччини ➡️ північно-західним курсом,https://t.me/kpszsu/67159
2026-07-03T00:11:10+00:00,kpszsu,67160,область,Запорізька,південь,БпЛА,47.8388,35.1396,🛵 БпЛА у напрямку Новомиколаївки Запорізької області із півдня,https://t.me/kpszsu/67160
2026-07-03T00:25:46+00:00,kpszsu,67161,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/67161
2026-07-03T00:32:38+00:00,kpszsu,67162,область,Харківська,південь,БпЛА,49.9935,36.2304,🛵 БпЛА на Лозову на Харківщині з півдня,https://t.me/kpszsu/67162
2026-07-03T00:54:43+00:00,kpszsu,67163,область,Харківська,північ,КАБ,49.9935,36.2304,КАБи на північ Харківщини!,https://t.me/kpszsu/67163
2026-07-03T01:10:06+00:00,kpszsu,67164,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/67164
2026-07-03T01:11:47+00:00,kpszsu,67165,область,Харківська,північ,КАБ,49.9935,36.2304,КАБи на північ Харківщини!,https://t.me/kpszsu/67165
2026-07-03T01:12:48+00:00,kpszsu,67166,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/67166
2026-07-03T01:53:44+00:00,kpszsu,67167,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину та Запорізьку область!,https://t.me/kpszsu/67167
2026-07-03T01:53:44+00:00,kpszsu,67167,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Дніпропетровщину та Запорізьку область!,https://t.me/kpszsu/67167
2026-07-03T01:58:55+00:00,kpszsu,67168,область,Запорізька,,КАБ,47.8388,35.1396,КАБ на місто Запоріжжя!,https://t.me/kpszsu/67168
2026-07-03T02:03:43+00:00,kpszsu,67169,область,Запорізька,південь,БпЛА,47.8388,35.1396,🛵 БпЛА на Запоріжжя з півдня,https://t.me/kpszsu/67169
2026-07-03T02:10:49+00:00,kpszsu,67170,область,Полтавська,північно-схід,БпЛА,49.5883,34.5514,🛵 БпЛА на північному сході від Полтави у напрямку Диканьки,https://t.me/kpszsu/67170
2026-07-03T02:37:34+00:00,kpszsu,67171,область,Дніпропетровська,,БпЛА,48.4647,35.0462,🛵 БпЛА у Нікопольському районі Дніпропетровщини ➡️ у північному напрямку 🛵 БпЛА на Суми з півночі,https://t.me/kpszsu/67171
2026-07-03T02:37:34+00:00,kpszsu,67171,область,Дніпропетровська,північ,БпЛА,48.4647,35.0462,🛵 БпЛА у Нікопольському районі Дніпропетровщини ➡️ у північному напрямку 🛵 БпЛА на Суми з півночі,https://t.me/kpszsu/67171
2026-07-03T02:37:34+00:00,kpszsu,67171,область,Сумська,північ,БпЛА,50.9077,34.7981,🛵 БпЛА у Нікопольському районі Дніпропетровщини ➡️ у північному напрямку 🛵 БпЛА на Суми з півночі,https://t.me/kpszsu/67171
2026-07-03T02:38:49+00:00,kpszsu,67172,область,Полтавська,північно-схід,БпЛА,49.5883,34.5514,🛵 БпЛА на північному сході від Полтави у напрямку Диканьки,https://t.me/kpszsu/67172
2026-07-03T02:40:37+00:00,kpszsu,67173,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/67173
2026-07-03T02:51:08+00:00,kpszsu,67174,область,Дніпропетровська,південно-схід,БпЛА,48.4647,35.0462,🛵 БпЛА у напрямку Божедарівки на Дніпропетровщині із південного сходу,https://t.me/kpszsu/67174
2026-07-03T03:04:51+00:00,kpszsu,67175,область,Чернігівська,схід,БпЛА,51.4982,31.2893,🛵 БпЛА на Чернігів зі сходу,https://t.me/kpszsu/67175
2026-07-03T03:26:00+00:00,kpszsu,67176,область,Запорізька,південь,БпЛА,47.8388,35.1396,🛵 БпЛА на Запоріжжя із півдня,https://t.me/kpszsu/67176
2026-07-03T03:34:47+00:00,kpszsu,67177,область,Харківська,північ,БпЛА,49.9935,36.2304,🛵 БпЛА на Харків з півночі 🛵 Реактивний  БпЛА у Нікопольському районі Дніпропетровщині ➡️ у північному напрямку 🛵 Реактивний БпЛА у Криворізькому районі Дніпропетровщини ➡️ у південному напрямку,https://t.me/kpszsu/67177
2026-07-03T03:34:47+00:00,kpszsu,67177,область,Дніпропетровська,північ,БпЛА,48.4647,35.0462,🛵 БпЛА на Харків з півночі 🛵 Реактивний  БпЛА у Нікопольському районі Дніпропетровщині ➡️ у північному напрямку 🛵 Реактивний БпЛА у Криворізькому районі Дніпропетровщини ➡️ у південному напрямку,https://t.me/kpszsu/67177
2026-07-03T03:34:47+00:00,kpszsu,67177,область,Дніпропетровська,,БпЛА,48.4647,35.0462,🛵 БпЛА на Харків з півночі 🛵 Реактивний  БпЛА у Нікопольському районі Дніпропетровщині ➡️ у північному напрямку 🛵 Реактивний БпЛА у Криворізькому районі Дніпропетровщини ➡️ у південному напрямку,https://t.me/kpszsu/67177
2026-07-03T03:34:47+00:00,kpszsu,67177,область,Дніпропетровська,південь,БпЛА,48.4647,35.0462,🛵 БпЛА на Харків з півночі 🛵 Реактивний  БпЛА у Нікопольському районі Дніпропетровщині ➡️ у північному напрямку 🛵 Реактивний БпЛА у Криворізькому районі Дніпропетровщини ➡️ у південному напрямку,https://t.me/kpszsu/67177
2026-07-03T03:43:58+00:00,kpszsu,67178,область,Сумська,північно-схід,БпЛА,50.9077,34.7981,🛵 Реактивний БпЛА у напрямку Конотопа з північного сходу,https://t.me/kpszsu/67178
2026-07-03T03:48:45+00:00,kpszsu,67179,область,Сумська,північно-захід,БпЛА,50.9077,34.7981,🛵 Реактивний БпЛА у напрямку Бурині на Сумщині з північного заходу 🛵 Реактивний БпЛА у напрямку Путивля на Сумщині з північного сходу,https://t.me/kpszsu/67179
