t,channel,post_id,type,value,modifier,tags,lat,lon,text,source
2026-07-09T01:47:55+00:00,kpszsu,67830,область,Запорізька,,КАБ,47.8388,35.1396,Пуски КАБ ➡️ на Запорізьку область!,https://t.me/kpszsu/67830
2026-07-09T01:51:30+00:00,kpszsu,67831,область,Запорізька,,КАБ,47.8388,35.1396,КАБ ➡️ у напрямку м.Запоріжжя!,https://t.me/kpszsu/67831
2026-07-09T02:26:12+00:00,kpszsu,67836,область,Дніпропетровська,схід,КАБ,48.4647,35.0462,КАБи ➡️ на схід Дніпропетровщини!,https://t.me/kpszsu/67836
2026-07-09T02:30:59+00:00,kpszsu,67837,область,Запорізька,,КАБ,47.8388,35.1396,КАБи ➡️ на Запорізьку область!,https://t.me/kpszsu/67837
2026-07-09T03:03:45+00:00,kpszsu,67844,область,Запорізька,,КАБ,47.8388,35.1396,КАБи ➡️ на Запорізьку область!,https://t.me/kpszsu/67844
2026-07-09T06:38:00+00:00,kpszsu,67869,область,Харківська,північ,КАБ,49.9935,36.2304,Пуски КАБ ➡️ на північ Харківщини!,https://t.me/kpszsu/67869
2026-07-09T07:27:22+00:00,kpszsu,67871,область,Херсонська,,КАБ,46.6354,32.6169,Пуски КАБ на Херсон.,https://t.me/kpszsu/67871
2026-07-09T08:32:45+00:00,kpszsu,67873,область,Дніпропетровська,,КАБ,48.4647,35.0462,Пуски КАБ на Дніпропетровщину!,https://t.me/kpszsu/67873
2026-07-09T11:53:40+00:00,kpszsu,67882,область,Сумська,,КАБ,50.9077,34.7981,Пуски КАБ на Сумщину.,https://t.me/kpszsu/67882
2026-07-09T12:24:45+00:00,kpszsu,67883,область,Харківська,,КАБ,49.9935,36.2304,Пуски КАБ на Харківщину та Донеччину.,https://t.me/kpszsu/67883
2026-07-09T12:24:45+00:00,kpszsu,67883,область,Донецька,,КАБ,48.0159,37.8029,Пуски КАБ на Харківщину та Донеччину.,https://t.me/kpszsu/67883
2026-07-09T18:54:43+00:00,kpszsu,67892,область,Запорізька,,КАБ,47.8388,35.1396,Пуски КАБ на Запоріжжя та Харківщину.,https://t.me/kpszsu/67892
2026-07-09T18:54:43+00:00,kpszsu,67892,область,Харківська,,КАБ,49.9935,36.2304,Пуски КАБ на Запоріжжя та Харківщину.,https://t.me/kpszsu/67892
2026-07-09T23:07:44+00:00,kpszsu,67906,область,Сумська,,КАБ,50.9077,34.7981,Пуски КАБ на Сумщину.,https://t.me/kpszsu/67906
2026-07-10T00:42:36+00:00,kpszsu,67912,область,Донецька,,КАБ,48.0159,37.8029,КАБи ➡️ на Донеччину!,https://t.me/kpszsu/67912
2026-07-10T02:50:30+00:00,kpszsu,67919,область,Запорізька,,КАБ,47.8388,35.1396,КАБи ➡️ на Запорізьку область.,https://t.me/kpszsu/67919
2026-07-10T03:21:10+00:00,kpszsu,67921,область,Запорізька,,КАБ,47.8388,35.1396,КАБи ➡️ на Запорізьку область.,https://t.me/kpszsu/67921
2026-07-10T05:38:21+00:00,kpszsu,67925,область,Сумська,,КАБ,50.9077,34.7981,Пуски КАБ на Сумщину.,https://t.me/kpszsu/67925
2026-07-10T06:45:25+00:00,kpszsu,67927,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/67927
2026-07-10T07:27:13+00:00,kpszsu,67932,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину та Сумщину.,https://t.me/kpszsu/67932
2026-07-10T07:27:13+00:00,kpszsu,67932,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Донеччину та Сумщину.,https://t.me/kpszsu/67932
2026-07-10T07:48:22+00:00,kpszsu,67933,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжі.,https://t.me/kpszsu/67933
2026-07-10T07:53:20+00:00,kpszsu,67934,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжі.,https://t.me/kpszsu/67934
2026-07-10T08:04:07+00:00,kpszsu,67936,область,Дніпропетровська,схід,БпЛА|КАБ,48.4647,35.0462,КАБ на схід Дніпропетровщини.,https://t.me/kpszsu/67936
2026-07-10T08:34:23+00:00,kpszsu,67939,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжі.,https://t.me/kpszsu/67939
2026-07-10T12:02:40+00:00,kpszsu,67944,область,Донецька,,КАБ,48.0159,37.8029,Пуск КАБ на Донеччині.,https://t.me/kpszsu/67944
2026-07-10T12:15:33+00:00,kpszsu,67945,область,Сумська,,КАБ,50.9077,34.7981,Пуски КАБ на Сумщину.,https://t.me/kpszsu/67945
2026-07-10T12:40:57+00:00,kpszsu,67948,область,Запорізька,,КАБ,47.8388,35.1396,Пуски КАБ на Запоріжжі.,https://t.me/kpszsu/67948
2026-07-10T12:43:30+00:00,kpszsu,67949,область,Запорізька,,КАБ,47.8388,35.1396,КАБи у напрямку м. Запоріжжя.,https://t.me/kpszsu/67949
2026-07-10T12:52:30+00:00,kpszsu,67950,область,Запорізька,,КАБ,47.8388,35.1396,Ще КАБи у напрямку м. Запоріжжя.,https://t.me/kpszsu/67950
2026-07-10T13:25:04+00:00,kpszsu,67951,область,Дніпропетровська,,КАБ,48.4647,35.0462,Дніпропетровщина: КАБ на Васильківку.,https://t.me/kpszsu/67951
2026-07-10T13:37:27+00:00,kpszsu,67953,область,Сумська,,КАБ,50.9077,34.7981,Пуски КАБ на Сумщину та Запоріжжя.,https://t.me/kpszsu/67953
2026-07-10T13:37:27+00:00,kpszsu,67953,область,Запорізька,,КАБ,47.8388,35.1396,Пуски КАБ на Сумщину та Запоріжжя.,https://t.me/kpszsu/67953
2026-07-10T17:50:58+00:00,kpszsu,67965,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Сумщину.,https://t.me/kpszsu/67965
2026-07-10T17:54:33+00:00,kpszsu,67966,область,Харківська,,КАБ,49.9935,36.2304,КАБи на Харківщину.,https://t.me/kpszsu/67966
2026-07-10T18:51:44+00:00,kpszsu,67968,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину.,https://t.me/kpszsu/67968
2026-07-10T20:20:04+00:00,kpszsu,67969,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжі.,https://t.me/kpszsu/67969
2026-07-10T23:46:12+00:00,kpszsu,67976,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Сумщину.,https://t.me/kpszsu/67976
2026-07-10T23:52:06+00:00,kpszsu,67977,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/67977
2026-07-11T00:08:20+00:00,kpszsu,67978,область,Харківська,північ,КАБ,49.9935,36.2304,КАБи на північ Харківщини.,https://t.me/kpszsu/67978
2026-07-11T01:33:47+00:00,kpszsu,67987,область,Запорізька,,КАБ,47.8388,35.1396,Пуски КАБ на Запоріжжі.,https://t.me/kpszsu/67987
2026-07-11T01:52:56+00:00,kpszsu,67990,область,Запорізька,,БпЛА|КАБ,47.8388,35.1396,Запоріжжя: БпЛА та КАБ на Комишуваху,https://t.me/kpszsu/67990
2026-07-11T01:53:59+00:00,kpszsu,67991,область,Дніпропетровська,схід,КАБ,48.4647,35.0462,Пуски КАБ на схід Дніпропетровщини.,https://t.me/kpszsu/67991
2026-07-11T06:03:03+00:00,kpszsu,68012,область,Харківська,північ,КАБ,49.9935,36.2304,Пуски КАБ на північ Харківщини.,https://t.me/kpszsu/68012
2026-07-11T06:04:48+00:00,kpszsu,68013,область,Донецька,,КАБ,48.0159,37.8029,Пуски КАБ на Донеччину.,https://t.me/kpszsu/68013
2026-07-11T06:10:30+00:00,kpszsu,68014,область,Харківська,схід,КАБ,49.9935,36.2304,КАБи н схід Харківщини!,https://t.me/kpszsu/68014
2026-07-11T06:31:42+00:00,kpszsu,68018,область,Харківська,схід,БпЛА|КАБ,49.9935,36.2304,КАБи на північний схід  Харківщини!,https://t.me/kpszsu/68018
2026-07-11T06:49:32+00:00,kpszsu,68022,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/68022
2026-07-11T07:05:32+00:00,kpszsu,68024,область,Харківська,схід,КАБ,49.9935,36.2304,КАБи на північний схід  Харківщини та Донеччину!,https://t.me/kpszsu/68024
2026-07-11T07:05:32+00:00,kpszsu,68024,область,Донецька,,КАБ,48.0159,37.8029,КАБи на північний схід  Харківщини та Донеччину!,https://t.me/kpszsu/68024
2026-07-11T07:54:22+00:00,kpszsu,68029,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину та Донеччину!,https://t.me/kpszsu/68029
2026-07-11T07:54:22+00:00,kpszsu,68029,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Дніпропетровщину та Донеччину!,https://t.me/kpszsu/68029
2026-07-11T09:11:54+00:00,kpszsu,68036,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/68036
2026-07-11T11:26:36+00:00,kpszsu,68043,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Сумщину.,https://t.me/kpszsu/68043
2026-07-11T11:47:08+00:00,kpszsu,68044,область,Харківська,,КАБ,49.9935,36.2304,КАБи на Харківщину.,https://t.me/kpszsu/68044
2026-07-11T13:07:45+00:00,kpszsu,68053,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/68053
2026-07-11T13:44:35+00:00,kpszsu,68059,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/68059
2026-07-11T13:48:50+00:00,kpszsu,68060,область,Херсонська,,КАБ,46.6354,32.6169,КАБи на Херсонщину!,https://t.me/kpszsu/68060
2026-07-11T13:51:35+00:00,kpszsu,68061,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/68061
2026-07-11T14:03:16+00:00,kpszsu,68063,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область!,https://t.me/kpszsu/68063
2026-07-11T14:09:34+00:00,kpszsu,68065,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область!,https://t.me/kpszsu/68065
2026-07-11T14:29:53+00:00,kpszsu,68067,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/68067
2026-07-11T17:42:21+00:00,kpszsu,68088,область,Харківська,схід,КАБ,49.9935,36.2304,КАБи на північний схід Харківщини!,https://t.me/kpszsu/68088
2026-07-11T18:06:49+00:00,kpszsu,68091,область,Харківська,схід,КАБ,49.9935,36.2304,КАБи на північний схід Харківщини!,https://t.me/kpszsu/68091
2026-07-11T18:21:19+00:00,kpszsu,68093,область,Харківська,схід,КАБ,49.9935,36.2304,КАБи на північний схід Харківщини!,https://t.me/kpszsu/68093
2026-07-11T19:25:07+00:00,kpszsu,68096,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжя.,https://t.me/kpszsu/68096
2026-07-11T20:48:56+00:00,kpszsu,68103,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжя.,https://t.me/kpszsu/68103
2026-07-12T00:09:01+00:00,kpszsu,68115,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/68115
2026-07-12T00:25:04+00:00,kpszsu,68117,область,Сумська,схід,КАБ,50.9077,34.7981,КАБи на схід Сумщини!,https://t.me/kpszsu/68117
2026-07-12T00:33:43+00:00,kpszsu,68120,область,Харківська,схід,БпЛА|КАБ,49.9935,36.2304,КАБи на північний схід Харківщини!,https://t.me/kpszsu/68120
2026-07-12T01:24:47+00:00,kpszsu,68124,область,Харківська,схід,КАБ,49.9935,36.2304,КАБи на схід Харківщини!,https://t.me/kpszsu/68124
2026-07-12T01:38:00+00:00,kpszsu,68125,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область та Донеччину!,https://t.me/kpszsu/68125
2026-07-12T01:38:00+00:00,kpszsu,68125,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Запорізьку область та Донеччину!,https://t.me/kpszsu/68125
2026-07-12T02:15:11+00:00,kpszsu,68128,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область!,https://t.me/kpszsu/68128
2026-07-12T02:26:46+00:00,kpszsu,68130,область,Харківська,схід,КАБ,49.9935,36.2304,КАБи на південний схід Харківщини!,https://t.me/kpszsu/68130
2026-07-12T02:33:06+00:00,kpszsu,68134,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжя!,https://t.me/kpszsu/68134
2026-07-12T03:01:13+00:00,kpszsu,68138,область,Запорізька,,БпЛА|КАБ,47.8388,35.1396,КАБи на Запорізьку область!,https://t.me/kpszsu/68138
2026-07-12T04:09:17+00:00,kpszsu,68142,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область!,https://t.me/kpszsu/68142
2026-07-12T06:02:16+00:00,kpszsu,68151,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/68151
2026-07-12T06:16:58+00:00,kpszsu,68152,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Сумщину.,https://t.me/kpszsu/68152
2026-07-12T07:29:40+00:00,kpszsu,68154,область,Харківська,схід,БпЛА|КАБ,49.9935,36.2304,КАБи на схід Харківщини!,https://t.me/kpszsu/68154
2026-07-12T17:54:38+00:00,kpszsu,68218,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/68218
2026-07-12T18:03:19+00:00,kpszsu,68219,область,Харківська,північ,КАБ,49.9935,36.2304,КАБи на північ Харківщини.,https://t.me/kpszsu/68219
2026-07-12T23:56:24+00:00,kpszsu,68260,область,Дніпропетровська,схід,КАБ,48.4647,35.0462,Пуски КАБ на схід Дніпропетровщини!,https://t.me/kpszsu/68260
2026-07-13T06:28:04+00:00,kpszsu,68284,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Сумщину.,https://t.me/kpszsu/68284
2026-07-13T06:58:55+00:00,kpszsu,68287,область,Херсонська,,КАБ,46.6354,32.6169,Пуски КАБ на Херсонщині.,https://t.me/kpszsu/68287
2026-07-13T07:00:23+00:00,kpszsu,68288,область,Херсонська,,КАБ,46.6354,32.6169,КАБ на Херсон.,https://t.me/kpszsu/68288
2026-07-13T07:08:47+00:00,kpszsu,68290,область,Херсонська,,КАБ,46.6354,32.6169,КАБи на Херсон.,https://t.me/kpszsu/68290
2026-07-13T07:24:47+00:00,kpszsu,68293,область,Харківська,,КАБ,49.9935,36.2304,КАБи на Ізюм.,https://t.me/kpszsu/68293
2026-07-13T07:31:38+00:00,kpszsu,68295,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68295
2026-07-13T07:34:23+00:00,kpszsu,68296,область,Запорізька,,КАБ,47.8388,35.1396,КАБ у напрямку м. Запоріжжя.,https://t.me/kpszsu/68296
2026-07-13T08:16:11+00:00,kpszsu,68300,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину.,https://t.me/kpszsu/68300
2026-07-13T08:58:56+00:00,kpszsu,68302,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68302
2026-07-13T12:09:13+00:00,kpszsu,68310,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/68310
2026-07-13T12:32:58+00:00,kpszsu,68316,область,Херсонська,,КАБ,46.6354,32.6169,Пуски КАБ на Херсонщині.,https://t.me/kpszsu/68316
2026-07-13T12:40:55+00:00,kpszsu,68317,область,Харківська,північ,КАБ,49.9935,36.2304,Пуски КАБ на північ Харківщини.,https://t.me/kpszsu/68317
2026-07-13T13:01:29+00:00,kpszsu,68319,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68319
2026-07-13T13:02:57+00:00,kpszsu,68320,область,Харківська,,КАБ,49.9935,36.2304,Харків - КАБи в напрямку міста!,https://t.me/kpszsu/68320
2026-07-13T13:06:01+00:00,kpszsu,68321,область,Запорізька,,КАБ,47.8388,35.1396,Запоріжжя - КАБи в напрямку міста!,https://t.me/kpszsu/68321
2026-07-13T13:28:53+00:00,kpszsu,68324,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Сумщину.,https://t.me/kpszsu/68324
2026-07-13T13:49:50+00:00,kpszsu,68326,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку та Дніпропетровську області.,https://t.me/kpszsu/68326
2026-07-13T13:49:50+00:00,kpszsu,68326,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Запорізьку та Дніпропетровську області.,https://t.me/kpszsu/68326
2026-07-13T17:59:33+00:00,kpszsu,68339,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/68339
2026-07-13T18:01:58+00:00,kpszsu,68340,область,Харківська,,КАБ,49.9935,36.2304,КАБи на Харківщину.,https://t.me/kpszsu/68340
2026-07-13T18:15:56+00:00,kpszsu,68344,область,Сумська,,КАБ,50.9077,34.7981,КАБи на  Сумщину.,https://t.me/kpszsu/68344
2026-07-13T18:42:18+00:00,kpszsu,68346,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/68346
2026-07-13T18:54:02+00:00,kpszsu,68347,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68347
2026-07-13T19:28:24+00:00,kpszsu,68350,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину.,https://t.me/kpszsu/68350
2026-07-13T23:53:06+00:00,kpszsu,68369,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/68369
2026-07-14T00:20:08+00:00,kpszsu,68371,область,Харківська,схід,КАБ,49.9935,36.2304,Пуски КАБ на північний схід Харківщини та схід Дніпропетровщини.,https://t.me/kpszsu/68371
2026-07-14T00:20:08+00:00,kpszsu,68371,область,Дніпропетровська,схід,КАБ,48.4647,35.0462,Пуски КАБ на північний схід Харківщини та схід Дніпропетровщини.,https://t.me/kpszsu/68371
2026-07-14T01:32:43+00:00,kpszsu,68375,область,Запорізька,,КАБ,47.8388,35.1396,Пуски КАБ на Запоріжжі.,https://t.me/kpszsu/68375
2026-07-14T01:45:47+00:00,kpszsu,68376,область,Запорізька,,КАБ,47.8388,35.1396,КАБ у напрямку м. Запоріжжя.,https://t.me/kpszsu/68376
2026-07-14T03:08:17+00:00,kpszsu,68386,область,Запорізька,,КАБ,47.8388,35.1396,Пуски КАБ на Запоріжжі.,https://t.me/kpszsu/68386
2026-07-14T08:36:49+00:00,kpszsu,68413,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68413
2026-07-14T12:11:00+00:00,kpszsu,68425,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Сумщину.,https://t.me/kpszsu/68425
2026-07-14T12:14:45+00:00,kpszsu,68427,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину та Харківщину.,https://t.me/kpszsu/68427
2026-07-14T12:14:45+00:00,kpszsu,68427,область,Харківська,,КАБ,49.9935,36.2304,КАБи на Донеччину та Харківщину.,https://t.me/kpszsu/68427
2026-07-14T12:37:22+00:00,kpszsu,68431,область,Донецька,,КАБ,48.0159,37.8029,"КАБи на Донеччину,  на південно-східний напрямок Дніпропетровщини.",https://t.me/kpszsu/68431
2026-07-14T12:37:22+00:00,kpszsu,68431,область,Дніпропетровська,схід,КАБ,48.4647,35.0462,"КАБи на Донеччину,  на південно-східний напрямок Дніпропетровщини.",https://t.me/kpszsu/68431
2026-07-14T12:41:43+00:00,kpszsu,68432,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68432
2026-07-14T12:51:53+00:00,kpszsu,68435,область,Харківська,,БпЛА|КАБ,49.9935,36.2304,КАБи на Харківщину.,https://t.me/kpszsu/68435
2026-07-14T12:56:12+00:00,kpszsu,68437,область,Донецька,,БпЛА|КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/68437
2026-07-14T13:18:16+00:00,kpszsu,68439,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68439
2026-07-14T13:19:44+00:00,kpszsu,68440,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68440
2026-07-14T17:44:53+00:00,kpszsu,68464,область,Харківська,північ,КАБ,49.9935,36.2304,КАБи на північ Харківщини.,https://t.me/kpszsu/68464
2026-07-14T17:45:29+00:00,kpszsu,68465,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/68465
2026-07-14T19:13:44+00:00,kpszsu,68471,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68471
2026-07-14T19:46:54+00:00,kpszsu,68476,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/68476
2026-07-14T20:06:13+00:00,kpszsu,68478,область,Запорізька,,КАБ,47.8388,35.1396,"КАБи на Запорізьку область, курсом на південь Дніпропетровщини.",https://t.me/kpszsu/68478
2026-07-14T20:06:13+00:00,kpszsu,68478,область,Дніпропетровська,південь,КАБ,48.4647,35.0462,"КАБи на Запорізьку область, курсом на південь Дніпропетровщини.",https://t.me/kpszsu/68478
2026-07-14T20:36:23+00:00,kpszsu,68482,область,Запорізька,,КАБ,47.8388,35.1396,"КАБи на Запорізьку область, курсом на південь Дніпропетровщини.",https://t.me/kpszsu/68482
2026-07-14T20:36:23+00:00,kpszsu,68482,область,Дніпропетровська,південь,КАБ,48.4647,35.0462,"КАБи на Запорізьку область, курсом на південь Дніпропетровщини.",https://t.me/kpszsu/68482
2026-07-14T20:42:22+00:00,kpszsu,68483,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/68483
2026-07-14T23:45:30+00:00,kpszsu,68499,область,Харківська,,КАБ,49.9935,36.2304,КАБи на Харківщину.,https://t.me/kpszsu/68499
2026-07-14T23:48:48+00:00,kpszsu,68500,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину.,https://t.me/kpszsu/68500
2026-07-15T00:33:20+00:00,kpszsu,68504,область,Харківська,північ,КАБ,49.9935,36.2304,КАБи на північ Харківщини.,https://t.me/kpszsu/68504
2026-07-15T03:05:39+00:00,kpszsu,68511,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область.,https://t.me/kpszsu/68511
2026-07-15T05:58:48+00:00,kpszsu,68524,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/68524
2026-07-15T05:59:39+00:00,kpszsu,68525,область,Сумська,північ,КАБ,50.9077,34.7981,КАБи на північ Сумщини!,https://t.me/kpszsu/68525
2026-07-15T06:07:28+00:00,kpszsu,68526,область,Сумська,,КАБ,50.9077,34.7981,КАБи на  Сумщину!,https://t.me/kpszsu/68526
2026-07-15T06:12:52+00:00,kpszsu,68528,область,Сумська,,КАБ,50.9077,34.7981,КАБ у напрямку Сум!,https://t.me/kpszsu/68528
2026-07-15T06:19:10+00:00,kpszsu,68530,область,Сумська,,КАБ,50.9077,34.7981,КАБ у напрямку Сум!,https://t.me/kpszsu/68530
2026-07-15T07:05:00+00:00,kpszsu,68533,область,Харківська,,КАБ,49.9935,36.2304,"КАБи на Харківщину, Донеччину!",https://t.me/kpszsu/68533
2026-07-15T07:05:00+00:00,kpszsu,68533,область,Донецька,,КАБ,48.0159,37.8029,"КАБи на Харківщину, Донеччину!",https://t.me/kpszsu/68533
2026-07-15T08:03:10+00:00,kpszsu,68539,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжя.,https://t.me/kpszsu/68539
2026-07-15T09:16:00+00:00,kpszsu,68541,область,Запорізька,,БпЛА|КАБ,47.8388,35.1396,КАБи на Запорізьку область!,https://t.me/kpszsu/68541
2026-07-15T11:44:39+00:00,kpszsu,68548,область,Сумська,,КАБ,50.9077,34.7981,КАБи на Сумщину.,https://t.me/kpszsu/68548
2026-07-15T12:13:05+00:00,kpszsu,68550,область,Харківська,,КАБ,49.9935,36.2304,КАБи на Харківщину.,https://t.me/kpszsu/68550
2026-07-15T12:35:12+00:00,kpszsu,68551,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину.,https://t.me/kpszsu/68551
2026-07-15T13:01:48+00:00,kpszsu,68552,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжя.,https://t.me/kpszsu/68552
2026-07-15T13:58:17+00:00,kpszsu,68554,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область!,https://t.me/kpszsu/68554
2026-07-15T18:21:03+00:00,kpszsu,68591,область,Сумська,північ,КАБ,50.9077,34.7981,КАБи на північ Сумщини.,https://t.me/kpszsu/68591
2026-07-15T19:25:33+00:00,kpszsu,68593,область,Дніпропетровська,,КАБ,48.4647,35.0462,"КАБи на Дніпропетровщину, Харківщину, Донеччину.",https://t.me/kpszsu/68593
2026-07-15T19:25:33+00:00,kpszsu,68593,область,Харківська,,КАБ,49.9935,36.2304,"КАБи на Дніпропетровщину, Харківщину, Донеччину.",https://t.me/kpszsu/68593
2026-07-15T19:25:33+00:00,kpszsu,68593,область,Донецька,,КАБ,48.0159,37.8029,"КАБи на Дніпропетровщину, Харківщину, Донеччину.",https://t.me/kpszsu/68593
2026-07-15T20:36:09+00:00,kpszsu,68596,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запоріжжя.,https://t.me/kpszsu/68596
2026-07-16T00:06:58+00:00,kpszsu,68625,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/68625
2026-07-16T00:20:07+00:00,kpszsu,68626,область,Харківська,схід,КАБ,49.9935,36.2304,КАБи на північний схід Харківщини!,https://t.me/kpszsu/68626
2026-07-16T00:29:32+00:00,kpszsu,68628,область,Донецька,,КАБ,48.0159,37.8029,Повторні пуски КАБів на Донеччину та північний схід Харківщини!,https://t.me/kpszsu/68628
2026-07-16T00:29:32+00:00,kpszsu,68628,область,Харківська,схід,КАБ,49.9935,36.2304,Повторні пуски КАБів на Донеччину та північний схід Харківщини!,https://t.me/kpszsu/68628
2026-07-16T00:56:00+00:00,kpszsu,68630,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Дніпропетровщину!,https://t.me/kpszsu/68630
2026-07-16T01:23:06+00:00,kpszsu,68632,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область та Дніпропетровщину!,https://t.me/kpszsu/68632
2026-07-16T01:23:06+00:00,kpszsu,68632,область,Дніпропетровська,,КАБ,48.4647,35.0462,КАБи на Запорізьку область та Дніпропетровщину!,https://t.me/kpszsu/68632
2026-07-16T01:54:24+00:00,kpszsu,68636,область,Запорізька,,КАБ,47.8388,35.1396,Повторні пуски КАБів на Запорізьку область!,https://t.me/kpszsu/68636
2026-07-16T03:33:11+00:00,kpszsu,68653,область,Запорізька,,КАБ,47.8388,35.1396,КАБи на Запорізьку область!,https://t.me/kpszsu/68653
2026-07-16T06:59:48+00:00,kpszsu,68672,область,Донецька,,КАБ,48.0159,37.8029,КАБи ➡️ на Донеччину та на Харківщину зі сходу.,https://t.me/kpszsu/68672
2026-07-16T06:59:48+00:00,kpszsu,68672,область,Харківська,схід,КАБ,49.9935,36.2304,КАБи ➡️ на Донеччину та на Харківщину зі сходу.,https://t.me/kpszsu/68672
